Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2025-12-05,Teh Botol,Minuman,7,5000,35000,109
2024-03-14,Saus Sambal,Sembako,5,13000,65000,616
2024-07-22,Teh Botol,Minuman,12,5000,60000,97
2025-06-14,Teh Botol,Minuman,13,5000,65000,84
2024-05-28,Air Mineral,Minuman,11,4000,44000,490
2025-06-10,Jus Kotak,Minuman,14,7000,98000,118
2023-02-21,Beras Medium,Sembako,14,65000,910000,524
2025-08-12,Kopi Botol,Minuman,16,7000,112000,279
2025-05-18,Coklat Batang,Snack,6,11000,66000,137
2025-02-05,Susu UHT,Produk Susu,4,9000,36000,180
2025-06-24,Minyak Goreng,Sembako,8,28000,224000,98
2024-09-27,Indomie Goreng,Makanan Instan,6,3500,21000,51
2025-01-25,Kecap Manis,Sembako,18,15000,270000,359
2023-01-27,Minuman Isotonik,Minuman,10,8500,85000,324
2023-03-10,Tepung Terigu,Sembako,11,14000,154000,329
2025-09-07,Tepung Terigu,Sembako,8,14000,112000,321
2024-06-02,Roti Tawar,Snack,7,15000,105000,122
2023-03-04,Indomie Soto,Makanan Instan,14,3500,49000,59
2025-08-22,Roti Tawar,Snack,14,15000,210000,108
2023-12-22,Air Mineral,Minuman,8,4000,32000,482
2023-08-01,Coklat Batang,Snack,1,11000,11000,136
2023-03-01,Teh Celup,Minuman,10,8000,80000,51
2023-11-10,Saus Sambal,Sembako,12,13000,156000,604
2023-12-29,Coklat Batang,Snack,14,11000,154000,122
2023-09-27,Kopi Botol,Minuman,2,7000,14000,277
2023-09-02,Susu Kental Manis,Produk Susu,1,12000,12000,120
2023-05-08,Yogurt Botol,Produk Susu,6,10000,60000,238
2024-07-22,Ramen Pedas,Makanan Instan,14,7000,98000,315
2023-02-04,Wafer Coklat,Snack,6,8000,48000,339
2024-10-10,Teh Botol,Minuman,17,5000,85000,67
2025-01-20,Beras Medium,Sembako,10,65000,650000,514
2025-04-05,Kacang Panggang,Snack,8,10000,80000,230
2024-01-31,Mie Ayam Instan,Makanan Instan,16,4000,64000,118
2024-06-30,Beras Premium,Sembako,2,75000,150000,422
2023-04-02,Yogurt Botol,Produk Susu,5,10000,50000,233
2024-02-11,Keripik Kentang,Snack,14,12000,168000,157
2023-12-21,Susu Kental Manis,Produk Susu,11,12000,132000,109
2023-01-07,Coklat Batang,Snack,5,11000,55000,117
2024-12-19,Tepung Terigu,Sembako,3,14000,42000,318
2023-06-26,Yogurt Botol,Produk Susu,10,10000,100000,223
2025-08-06,Kecap Manis,Sembako,3,15000,45000,356
2023-07-05,Kecap Manis,Sembako,3,15000,45000,353
2023-06-26,Coklat Batang,Snack,3,11000,33000,114
2023-02-11,Kopi Sachet,Minuman,13,2500,32500,356
2023-01-22,Beras Medium,Sembako,4,65000,260000,510
2025-02-06,Wafer Coklat,Snack,9,8000,72000,330
2024-05-20,Saus Sambal,Sembako,7,13000,91000,597
2024-01-27,Wafer Coklat,Snack,14,8000,112000,316
2024-09-27,Beras Premium,Sembako,2,75000,150000,420
2024-08-10,Roti Tawar,Snack,4,15000,60000,104
2024-10-08,Beras Premium,Sembako,7,75000,525000,413
2024-01-21,Teh Botol,Minuman,5,5000,25000,62
2024-08-27,Beras Medium,Sembako,7,65000,455000,503
2024-06-25,Yogurt Botol,Produk Susu,3,10000,30000,220
2025-01-14,Teh Celup,Minuman,10,8000,80000,664
2023-12-16,Kacang Panggang,Snack,1,10000,10000,229
2025-02-28,Teh Botol,Minuman,5,5000,25000,57
2025-06-07,Roti Tawar,Snack,9,15000,135000,95
2024-12-01,Minyak Goreng,Sembako,14,28000,392000,84
2024-07-04,Jus Kotak,Minuman,4,7000,28000,114
2024-03-07,Sereal Sarapan,Produk Susu,5,25000,125000,63
2024-06-18,Yogurt Botol,Produk Susu,1,10000,10000,219
2024-01-17,Minuman Isotonik,Minuman,8,8500,68000,316
2024-10-23,Yogurt Botol,Produk Susu,8,10000,80000,211
2023-03-11,Susu UHT,Produk Susu,6,9000,54000,174
2023-08-03,Roti Tawar,Snack,11,15000,165000,84
2023-01-17,Teh Celup,Minuman,3,8000,24000,661
2025-08-31,Susu Kental Manis,Produk Susu,9,12000,108000,100
2023-07-25,Wafer Coklat,Snack,3,8000,24000,313
2025-01-03,Kecap Manis,Sembako,7,15000,105000,346
2024-01-17,Yogurt Botol,Produk Susu,13,10000,130000,198
2025-07-23,Yogurt Botol,Produk Susu,14,10000,140000,184
2025-03-28,Coklat Batang,Snack,10,11000,110000,104
2025-02-03,Tepung Terigu,Sembako,13,14000,182000,305
2025-04-01,Air Mineral,Minuman,6,4000,24000,476
2024-04-24,Kecap Manis,Sembako,15,15000,225000,331
2025-05-12,Ramen Pedas,Makanan Instan,10,7000,70000,305
2025-03-31,Biskuit Coklat,Snack,11,9000,99000,326
2025-11-14,Beras Medium,Sembako,6,65000,390000,497
2025-12-09,Saus Sambal,Sembako,6,13000,78000,591
2024-11-13,Beras Premium,Sembako,13,75000,975000,400
2024-09-25,Mie Ayam Instan,Makanan Instan,13,4000,52000,105
2024-12-09,Keju Slice,Produk Susu,9,18000,162000,371
2025-08-01,Beras Medium,Sembako,3,65000,195000,494
2023-12-19,Minyak Goreng,Sembako,5,28000,140000,79
2023-06-14,Telur Ayam,Sembako,3,30000,90000,514
2024-02-21,Gula Pasir,Sembako,7,16000,112000,243
2024-05-16,Coklat Batang,Snack,5,11000,55000,99
2025-02-05,Jus Kotak,Minuman,5,7000,35000,109
2024-12-06,Beras Medium,Sembako,3,65000,195000,491
2025-03-18,Jus Kotak,Minuman,14,7000,98000,95
2025-08-25,Kecap Manis,Sembako,15,15000,225000,316
2025-08-07,Teh Botol,Minuman,14,5000,70000,733
2023-07-16,Kecap Manis,Sembako,7,15000,105000,309
2024-10-13,Beras Premium,Sembako,13,75000,975000,387
2024-10-31,Susu UHT,Produk Susu,16,9000,144000,158
2025-05-19,Teh Botol,Minuman,14,5000,70000,719
2023-05-27,Jus Kotak,Minuman,6,7000,42000,89
2023-02-25,Air Mineral,Minuman,4,4000,16000,472
2023-12-31,Saus Sambal,Sembako,13,13000,169000,578
2025-01-25,Gula Pasir,Sembako,9,16000,144000,234
2023-01-04,Minuman Isotonik,Minuman,10,8500,85000,306
2025-03-26,Keripik Kentang,Snack,16,12000,192000,141
2024-04-16,Wafer Coklat,Snack,4,8000,32000,309
2023-04-01,Minyak Goreng,Sembako,4,28000,112000,75
2025-06-10,Telur Ayam,Sembako,5,30000,150000,509
2024-01-04,Susu UHT,Produk Susu,7,9000,63000,151
2024-09-29,Telur Ayam,Sembako,9,30000,270000,500
2025-09-11,Teh Botol,Minuman,4,5000,20000,715
2024-01-03,Susu Kental Manis,Produk Susu,4,12000,48000,96
2025-11-25,Kacang Panggang,Snack,15,10000,150000,214
2023-06-19,Yogurt Botol,Produk Susu,6,10000,60000,178
2023-07-27,Kacang Panggang,Snack,11,10000,110000,203
2025-04-08,Kopi Botol,Minuman,14,7000,98000,263
2024-10-15,Beras Medium,Sembako,5,65000,325000,486
2025-02-25,Minuman Isotonik,Minuman,15,8500,127500,291
2025-09-22,Indomie Goreng,Makanan Instan,15,3500,52500,552
2023-04-22,Sereal Sarapan,Produk Susu,5,25000,125000,58
2024-06-13,Susu Kental Manis,Produk Susu,14,12000,168000,82
2025-07-11,Ramen Pedas,Makanan Instan,12,7000,84000,293
2025-08-27,Sereal Sarapan,Produk Susu,15,25000,375000,616
2023-08-17,Teh Celup,Minuman,13,8000,104000,648
2025-05-18,Beras Medium,Sembako,13,65000,845000,473
2023-06-13,Kopi Botol,Minuman,3,7000,21000,260
2024-11-21,Indomie Goreng,Makanan Instan,17,3500,59500,535
2024-06-12,Biskuit Coklat,Snack,6,9000,54000,320
2025-07-20,Teh Botol,Minuman,8,5000,40000,707
2024-07-30,Yogurt Botol,Produk Susu,1,10000,10000,177
2025-09-29,Kopi Botol,Minuman,11,7000,77000,249
2025-01-26,Indomie Soto,Makanan Instan,9,3500,31500,50
2024-08-29,Kopi Sachet,Minuman,13,2500,32500,343
2024-07-01,Jus Kotak,Minuman,4,7000,28000,85
2025-05-04,Teh Celup,Minuman,5,8000,40000,643
2024-09-01,Kopi Sachet,Minuman,11,2500,27500,332
2023-08-17,Keripik Kentang,Snack,6,12000,72000,135
2023-03-16,Coklat Batang,Snack,9,11000,99000,90
2025-03-22,Coklat Batang,Snack,6,11000,66000,84
2025-12-31,Mie Ayam Instan,Makanan Instan,4,4000,16000,101
2023-10-24,Coklat Batang,Snack,11,11000,121000,73
2025-06-01,Air Mineral,Minuman,18,4000,72000,454
2025-07-27,Teh Celup,Minuman,14,8000,112000,629
2025-12-08,Kecap Manis,Sembako,14,15000,210000,295
2023-06-06,Indomie Soto,Makanan Instan,6,3500,21000,534
2023-10-28,Indomie Soto,Makanan Instan,10,3500,35000,524
2023-07-27,Coklat Batang,Snack,7,11000,77000,66
2023-06-11,Minuman Isotonik,Minuman,6,8500,51000,285
2024-09-10,Kecap Manis,Sembako,8,15000,120000,287
2024-01-12,Indomie Goreng,Makanan Instan,13,3500,45500,522
2023-06-12,Coklat Batang,Snack,14,11000,154000,52
2025-06-06,Kecap Manis,Sembako,4,15000,60000,283
2024-06-18,Biskuit Coklat,Snack,7,9000,63000,313
2024-05-14,Minuman Isotonik,Minuman,12,8500,102000,273
2025-08-26,Teh Celup,Minuman,8,8000,64000,621
2024-01-16,Tepung Terigu,Sembako,7,14000,98000,298
2023-04-04,Kacang Panggang,Snack,10,10000,100000,193
2024-01-07,Susu UHT,Produk Susu,12,9000,108000,139
2023-01-11,Tepung Terigu,Sembako,7,14000,98000,291
2023-02-08,Minyak Goreng,Sembako,13,28000,364000,62
2023-09-23,Susu Kental Manis,Produk Susu,5,12000,60000,77
2025-08-05,Tepung Terigu,Sembako,13,14000,182000,278
2024-03-29,Ramen Pedas,Makanan Instan,4,7000,28000,289
2024-10-26,Roti Tawar,Snack,4,15000,60000,80
2024-08-12,Keripik Kentang,Snack,14,12000,168000,121
2025-08-01,Keripik Kentang,Snack,14,12000,168000,107
2024-11-04,Wafer Coklat,Snack,10,8000,80000,299
2023-01-26,Air Mineral,Minuman,6,4000,24000,448
2024-10-16,Kopi Sachet,Minuman,7,2500,17500,325
2025-08-04,Beras Premium,Sembako,18,75000,1350000,369
2025-12-26,Minyak Goreng,Sembako,14,28000,392000,692
2024-06-07,Susu UHT,Produk Susu,7,9000,63000,132
2023-06-10,Kacang Panggang,Snack,11,10000,110000,182
2024-12-08,Air Mineral,Minuman,2,4000,8000,446
2025-12-20,Coklat Batang,Snack,9,11000,99000,492
2024-10-07,Sereal Sarapan,Produk Susu,10,25000,250000,606
2023-03-02,Yogurt Botol,Produk Susu,3,10000,30000,174
2023-12-08,Keripik Kentang,Snack,10,12000,120000,97
2025-06-02,Teh Celup,Minuman,8,8000,64000,613
2024-08-04,Sereal Sarapan,Produk Susu,11,25000,275000,595
2024-04-25,Air Mineral,Minuman,9,4000,36000,437
2025-02-14,Beras Premium,Sembako,11,75000,825000,358
2025-03-21,Ramen Pedas,Makanan Instan,6,7000,42000,283
2024-08-15,Ramen Pedas,Makanan Instan,3,7000,21000,280
2025-04-01,Sereal Sarapan,Produk Susu,13,25000,325000,582
2024-03-21,Teh Celup,Minuman,9,8000,72000,604
2024-10-16,Tepung Terigu,Sembako,14,14000,196000,264
2023-08-05,Wafer Coklat,Snack,11,8000,88000,288
2024-10-12,Saus Sambal,Sembako,11,13000,143000,567
2025-03-14,Jus Kotak,Minuman,8,7000,56000,77
2025-08-08,Air Mineral,Minuman,9,4000,36000,428
2023-12-30,Beras Medium,Sembako,7,65000,455000,466
2023-01-07,Telur Ayam,Sembako,9,30000,270000,491
2024-11-15,Teh Botol,Minuman,14,5000,70000,693
2023-12-19,Wafer Coklat,Snack,11,8000,88000,277
2023-07-21,Kecap Manis,Sembako,7,15000,105000,276
2025-05-06,Biskuit Coklat,Snack,11,9000,99000,302
2023-03-01,Minyak Goreng,Sembako,10,28000,280000,682
2023-10-11,Gula Pasir,Sembako,10,16000,160000,224
2025-10-27,Keripik Kentang,Snack,6,12000,72000,91
2024-10-27,Indomie Goreng,Makanan Instan,10,3500,35000,512
2025-08-24,Beras Medium,Sembako,12,65000,780000,454
2023-02-16,Teh Celup,Minuman,12,8000,96000,592
2025-03-08,Keripik Kentang,Snack,11,12000,132000,80
2023-11-27,Kopi Botol,Minuman,8,7000,56000,241
2024-05-05,Teh Celup,Minuman,4,8000,32000,588
2024-02-14,Kecap Manis,Sembako,6,15000,90000,270
2023-05-13,Telur Ayam,Sembako,15,30000,450000,476
2024-02-28,Indomie Goreng,Makanan Instan,11,3500,38500,501
2024-05-16,Yogurt Botol,Produk Susu,13,10000,130000,161
2024-05-10,Yogurt Botol,Produk Susu,13,10000,130000,148
2025-10-21,Yogurt Botol,Produk Susu,12,10000,120000,136
2024-11-09,Keju Slice,Produk Susu,14,18000,252000,357
2025-08-04,Gula Pasir,Sembako,13,16000,208000,211
2023-03-08,Indomie Goreng,Makanan Instan,11,3500,38500,490
2025-04-12,Kacang Panggang,Snack,18,10000,180000,164
2025-02-28,Kopi Botol,Minuman,6,7000,42000,235
2023-09-05,Tepung Terigu,Sembako,12,14000,168000,252
2025-12-29,Sereal Sarapan,Produk Susu,13,25000,325000,569
2025-09-11,Yogurt Botol,Produk Susu,15,10000,150000,121
2025-03-26,Telur Ayam,Sembako,15,30000,450000,461
2025-03-29,Teh Celup,Minuman,16,8000,128000,572
2023-09-12,Susu Kental Manis,Produk Susu,2,12000,24000,75
2024-06-21,Beras Premium,Sembako,15,75000,1125000,343
2023-08-17,Sereal Sarapan,Produk Susu,12,25000,300000,557
2025-01-20,Beras Medium,Sembako,10,65000,650000,444
2024-05-12,Beras Premium,Sembako,14,75000,1050000,329
2024-06-25,Minyak Goreng,Sembako,3,28000,84000,679
2023-06-01,Wafer Coklat,Snack,8,8000,64000,269
2025-10-03,Saus Sambal,Sembako,15,13000,195000,552
2024-06-16,Sereal Sarapan,Produk Susu,7,25000,175000,550
2025-06-29,Roti Tawar,Snack,10,15000,150000,70
2024-06-12,Roti Tawar,Snack,11,15000,165000,59
2023-03-15,Keripik Kentang,Snack,13,12000,156000,67
2023-10-31,Beras Premium,Sembako,9,75000,675000,320
2023-02-23,Telur Ayam,Sembako,4,30000,120000,457
2025-01-29,Saus Sambal,Sembako,13,13000,169000,539
2024-08-19,Roti Tawar,Snack,7,15000,105000,52
2024-09-16,Beras Medium,Sembako,10,65000,650000,434
2024-08-26,Yogurt Botol,Produk Susu,5,10000,50000,116
2023-09-21,Keju Slice,Produk Susu,3,18000,54000,354
2024-08-21,Keripik Kentang,Snack,15,12000,180000,52
2024-04-11,Tepung Terigu,Sembako,1,14000,14000,251
2024-09-12,Biskuit Coklat,Snack,5,9000,45000,297
2024-06-15,Indomie Goreng,Makanan Instan,8,3500,28000,482
2025-11-24,Minuman Isotonik,Minuman,11,8500,93500,262
2023-12-15,Keripik Kentang,Snack,6,12000,72000,675
2025-10-23,Beras Premium,Sembako,9,75000,675000,311
2025-09-20,Susu UHT,Produk Susu,13,9000,117000,119
2025-12-11,Kopi Botol,Minuman,10,7000,70000,225
2025-02-16,Air Mineral,Minuman,2,4000,8000,426
2024-04-05,Kopi Sachet,Minuman,5,2500,12500,320
2023-11-04,Gula Pasir,Sembako,5,16000,80000,206
2023-09-02,Keripik Kentang,Snack,11,12000,132000,664
2024-12-31,Minyak Goreng,Sembako,9,28000,252000,670
2023-01-25,Biskuit Coklat,Snack,14,9000,126000,283
2025-12-09,Coklat Batang,Snack,17,11000,187000,475
2024-02-19,Coklat Batang,Snack,8,11000,88000,467
2025-03-27,Indomie Soto,Makanan Instan,12,3500,42000,512
2025-11-05,Kopi Sachet,Minuman,5,2500,12500,315
2025-12-31,Jus Kotak,Minuman,15,7000,105000,62
2023-04-25,Keju Slice,Produk Susu,8,18000,144000,346
2025-12-06,Biskuit Coklat,Snack,6,9000,54000,277
2024-01-10,Tepung Terigu,Sembako,14,14000,196000,237
2024-05-16,Kopi Botol,Minuman,6,7000,42000,219
2025-07-23,Roti Tawar,Snack,4,15000,60000,659
2024-07-22,Tepung Terigu,Sembako,4,14000,56000,233
2023-05-11,Minyak Goreng,Sembako,15,28000,420000,655
2023-09-29,Saus Sambal,Sembako,9,13000,117000,530
2023-05-05,Telur Ayam,Sembako,4,30000,120000,453
2024-05-14,Gula Pasir,Sembako,12,16000,192000,194
2025-08-08,Air Mineral,Minuman,3,4000,12000,423
2023-05-30,Kopi Sachet,Minuman,4,2500,10000,311
2023-08-27,Air Mineral,Minuman,8,4000,32000,415
2025-09-01,Mie Ayam Instan,Makanan Instan,5,4000,20000,96
2024-03-16,Jus Kotak,Minuman,11,7000,77000,51
2023-01-20,Telur Ayam,Sembako,10,30000,300000,443
2023-08-17,Susu Kental Manis,Produk Susu,12,12000,144000,63
2025-06-25,Saus Sambal,Sembako,15,13000,195000,515
2025-07-23,Biskuit Coklat,Snack,4,9000,36000,273
2025-04-13,Sereal Sarapan,Produk Susu,13,25000,325000,537
2023-12-28,Air Mineral,Minuman,6,4000,24000,409
2025-09-16,Minuman Isotonik,Minuman,12,8500,102000,250
2024-09-05,Wafer Coklat,Snack,7,8000,56000,262
2024-11-29,Gula Pasir,Sembako,7,16000,112000,187
2025-10-27,Jus Kotak,Minuman,9,7000,63000,399
2024-01-09,Sereal Sarapan,Produk Susu,8,25000,200000,529
2025-11-09,Kopi Sachet,Minuman,12,2500,30000,299
2024-01-02,Beras Medium,Sembako,3,65000,195000,431
2024-09-15,Kacang Panggang,Snack,3,10000,30000,161
2024-01-10,Kopi Sachet,Minuman,4,2500,10000,295
2024-04-19,Sereal Sarapan,Produk Susu,5,25000,125000,524
2024-09-17,Minuman Isotonik,Minuman,8,8500,68000,242
2023-07-30,Air Mineral,Minuman,11,4000,44000,398
2024-03-06,Telur Ayam,Sembako,12,30000,360000,431
2024-10-25,Beras Premium,Sembako,3,75000,225000,308
2025-03-22,Sereal Sarapan,Produk Susu,15,25000,375000,509
2023-11-20,Kopi Botol,Minuman,10,7000,70000,209
2023-11-18,Kacang Panggang,Snack,6,10000,60000,155
2025-08-28,Minuman Isotonik,Minuman,15,8500,127500,227
2024-07-05,Sereal Sarapan,Produk Susu,5,25000,125000,504
2024-09-13,Air Mineral,Minuman,6,4000,24000,392
2024-11-14,Telur Ayam,Sembako,13,30000,390000,418
2024-10-07,Teh Botol,Minuman,9,5000,45000,684
2025-03-16,Susu Kental Manis,Produk Susu,17,12000,204000,348
2025-04-07,Sereal Sarapan,Produk Susu,5,25000,125000,499
2023-10-14,Teh Celup,Minuman,8,8000,64000,564
2024-07-15,Sereal Sarapan,Produk Susu,3,25000,75000,496
2024-03-03,Minyak Goreng,Sembako,13,28000,364000,642
2024-08-26,Tepung Terigu,Sembako,15,14000,210000,218
2024-10-21,Indomie Goreng,Makanan Instan,8,3500,28000,474
2024-02-13,Kopi Sachet,Minuman,13,2500,32500,282
2025-10-27,Keripik Kentang,Snack,11,12000,132000,653
2023-06-02,Ramen Pedas,Makanan Instan,4,7000,28000,276
2024-10-28,Beras Medium,Sembako,13,65000,845000,418
2025-08-20,Coklat Batang,Snack,5,11000,55000,462
2025-09-24,Roti Tawar,Snack,7,15000,105000,652
2025-02-07,Keripik Kentang,Snack,2,12000,24000,651
2024-12-02,Indomie Soto,Makanan Instan,7,3500,24500,505
2025-06-16,Teh Celup,Minuman,18,8000,144000,546
2025-08-24,Ramen Pedas,Makanan Instan,4,7000,28000,272
2025-04-27,Kopi Sachet,Minuman,16,2500,40000,266
2023-11-05,Kopi Botol,Minuman,10,7000,70000,199
2024-02-14,Telur Ayam,Sembako,9,30000,270000,409
2024-05-17,Yogurt Botol,Produk Susu,8,10000,80000,108
2024-06-17,Jus Kotak,Minuman,11,7000,77000,388
2024-08-19,Teh Botol,Minuman,12,5000,60000,672
2023-05-20,Beras Premium,Sembako,14,75000,1050000,294
2024-10-04,Keju Slice,Produk Susu,15,18000,270000,331
2025-07-02,Saus Sambal,Sembako,14,13000,182000,501
2024-10-19,Beras Medium,Sembako,8,65000,520000,410
2025-01-11,Yogurt Botol,Produk Susu,8,10000,80000,100
2024-06-14,Kacang Panggang,Snack,7,10000,70000,148
2023-02-17,Coklat Batang,Snack,3,11000,33000,459
2025-04-21,Ramen Pedas,Makanan Instan,11,7000,77000,261
2025-09-23,Keju Slice,Produk Susu,14,18000,252000,317
2025-12-18,Teh Botol,Minuman,4,5000,20000,668
2025-06-14,Indomie Goreng,Makanan Instan,4,3500,14000,470
2025-10-04,Keju Slice,Produk Susu,8,18000,144000,309
2023-05-18,Wafer Coklat,Snack,12,8000,96000,250
2023-07-08,Mie Ayam Instan,Makanan Instan,9,4000,36000,87
2023-08-19,Sereal Sarapan,Produk Susu,9,25000,225000,487
2025-11-17,Beras Medium,Sembako,15,65000,975000,395
2025-08-17,Biskuit Coklat,Snack,12,9000,108000,261
2023-05-30,Sereal Sarapan,Produk Susu,13,25000,325000,474
2025-06-01,Kacang Panggang,Snack,17,10000,170000,131
2025-07-13,Yogurt Botol,Produk Susu,17,10000,170000,83
2024-11-07,Wafer Coklat,Snack,2,8000,16000,248
2024-11-26,Wafer Coklat,Snack,10,8000,80000,238
2025-06-04,Sereal Sarapan,Produk Susu,16,25000,400000,458
2024-08-24,Susu UHT,Produk Susu,3,9000,27000,116
2025-03-09,Teh Botol,Minuman,2,5000,10000,666
2024-10-22,Gula Pasir,Sembako,7,16000,112000,180
2024-04-01,Tepung Terigu,Sembako,12,14000,168000,206
2024-10-30,Sereal Sarapan,Produk Susu,10,25000,250000,448
2024-02-15,Wafer Coklat,Snack,15,8000,120000,223
2024-12-27,Kecap Manis,Sembako,17,15000,255000,253
2023-11-09,Kopi Botol,Minuman,4,7000,28000,195
2023-10-31,Sereal Sarapan,Produk Susu,4,25000,100000,444
2024-01-07,Telur Ayam,Sembako,2,30000,60000,407
2023-03-22,Jus Kotak,Minuman,13,7000,91000,375
2024-12-14,Beras Premium,Sembako,3,75000,225000,291
2024-10-07,Kopi Botol,Minuman,15,7000,105000,180
2024-03-03,Kacang Panggang,Snack,5,10000,50000,126
2025-05-18,Beras Medium,Sembako,7,65000,455000,388
2024-03-20,Kecap Manis,Sembako,14,15000,210000,239
2023-10-09,Indomie Goreng,Makanan Instan,15,3500,52500,455
2025-06-19,Saus Sambal,Sembako,6,13000,78000,495
2025-06-28,Indomie Goreng,Makanan Instan,16,3500,56000,439
2023-04-11,Susu UHT,Produk Susu,8,9000,72000,108
2025-03-28,Yogurt Botol,Produk Susu,6,10000,60000,77
2025-02-18,Sereal Sarapan,Produk Susu,11,25000,275000,433
2023-12-25,Mie Ayam Instan,Makanan Instan,9,4000,36000,78
2025-11-23,Kecap Manis,Sembako,4,15000,60000,235
2024-03-05,Sereal Sarapan,Produk Susu,3,25000,75000,430
2025-01-03,Coklat Batang,Snack,15,11000,165000,444
2024-01-27,Susu Kental Manis,Produk Susu,4,12000,48000,344
2025-11-04,Keju Slice,Produk Susu,10,18000,180000,299
2025-11-07,Tepung Terigu,Sembako,6,14000,84000,200
2023-01-15,Indomie Goreng,Makanan Instan,7,3500,24500,432
2025-05-10,Keju Slice,Produk Susu,8,18000,144000,291
2025-01-08,Teh Celup,Minuman,6,8000,48000,540
2024-09-07,Susu Kental Manis,Produk Susu,6,12000,72000,338
2025-03-09,Mie Ayam Instan,Makanan Instan,19,4000,76000,59
2024-07-16,Indomie Goreng,Makanan Instan,14,3500,49000,418
2024-10-24,Saus Sambal,Sembako,1,13000,13000,494
2024-05-24,Kopi Botol,Minuman,5,7000,35000,175
2023-09-20,Indomie Goreng,Makanan Instan,9,3500,31500,409
2023-10-15,Beras Premium,Sembako,12,75000,900000,279
2023-03-21,Air Mineral,Minuman,1,4000,4000,391
2024-03-05,Keripik Kentang,Snack,16,12000,192000,635
2024-08-23,Kacang Panggang,Snack,8,10000,80000,118
2023-11-19,Susu Kental Manis,Produk Susu,7,12000,84000,331
2023-12-24,Beras Medium,Sembako,15,65000,975000,373
2023-11-07,Minuman Isotonik,Minuman,12,8500,102000,215
2024-01-07,Keju Slice,Produk Susu,6,18000,108000,285
2023-11-29,Keju Slice,Produk Susu,1,18000,18000,284
2024-02-22,Air Mineral,Minuman,6,4000,24000,385
2025-02-03,Wafer Coklat,Snack,18,8000,144000,205
2024-10-19,Keripik Kentang,Snack,1,12000,12000,634
2023-02-28,Kopi Sachet,Minuman,15,2500,37500,251
2023-03-12,Air Mineral,Minuman,12,4000,48000,373
2023-10-23,Kopi Botol,Minuman,15,7000,105000,160
2023-04-06,Susu Kental Manis,Produk Susu,9,12000,108000,322
2025-12-11,Susu UHT,Produk Susu,5,9000,45000,103
2023-01-31,Ramen Pedas,Makanan Instan,6,7000,42000,255
2024-04-01,Saus Sambal,Sembako,3,13000,39000,491
2023-08-19,Mie Ayam Instan,Makanan Instan,8,4000,32000,51
2025-04-30,Yogurt Botol,Produk Susu,18,10000,180000,59
2023-01-02,Beras Premium,Sembako,5,75000,375000,274
2025-08-19,Air Mineral,Minuman,18,4000,72000,355
2024-10-23,Beras Premium,Sembako,13,75000,975000,261
2023-07-17,Teh Celup,Minuman,8,8000,64000,532
2024-02-06,Air Mineral,Minuman,3,4000,12000,352
2023-09-23,Minuman Isotonik,Minuman,13,8500,110500,202
2024-04-06,Beras Premium,Sembako,11,75000,825000,250
2023-07-14,Coklat Batang,Snack,12,11000,132000,432
2024-08-01,Susu UHT,Produk Susu,17,9000,153000,86
2024-05-26,Ramen Pedas,Makanan Instan,5,7000,35000,250
2024-09-08,Beras Medium,Sembako,8,65000,520000,365
2025-11-30,Yogurt Botol,Produk Susu,12,10000,120000,736
2023-09-27,Saus Sambal,Sembako,6,13000,78000,485
2025-02-06,Susu Kental Manis,Produk Susu,13,12000,156000,309
2023-03-12,Biskuit Coklat,Snack,12,9000,108000,249
2025-02-27,Saus Sambal,Sembako,12,13000,156000,473
2024-02-10,Keju Slice,Produk Susu,3,18000,54000,281
