Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2025-12-12,Keripik Kentang,Snack,15.0,12000,180000.0,129.0
2023-03-05,Keripik Kentang,Snack,3.0,12000,36000.0,240.0
2023-11-04,Kecap Manis,Sembako,15.0,15000,225000.0,477.0
2024-10-04,Keju Slice,Produk Susu,15.0,18000,270000.0,331.0
2024-09-03,Teh Celup,Minuman,14.0,8000,112000.0,634.0
2025-02-21,Biskuit Coklat,Snack,9.0,9000,81000.0,489.0
2023-10-05,Beras Medium,Sembako,7.0,65000,455000.0,260.0
2025-06-30,Beras Medium,Sembako,5.0,65000,325000.0,283.0
2023-12-16,Teh Botol,Minuman,1.0,5000,5000.0,277.0
2024-08-05,Kopi Sachet,Minuman,10.0,2500,25000.0,446.0
2024-05-27,Tepung Terigu,Sembako,13.0,14000,182000.0,246.0
2025-09-22,Susu UHT,Produk Susu,13.0,9000,117000.0,266.0
2024-08-10,Roti Tawar,Snack,4.0,15000,60000.0,104.0
2024-06-02,Sereal Sarapan,Produk Susu,2.0,25000,50000.0,198.0
2024-07-19,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,253.0
2025-05-09,Jus Kotak,Minuman,8.0,7000,56000.0,308.0
2025-02-14,Wafer Coklat,Snack,7.0,8000,56000.0,473.0
2025-05-22,Telur Ayam,Sembako,16.0,30000,480000.0,515.0
2025-01-03,Kecap Manis,Sembako,7.0,15000,105000.0,346.0
2023-11-12,Teh Celup,Minuman,12.0,8000,96000.0,120.0
2023-01-20,Kacang Panggang,Snack,15.0,10000,150000.0,321.0
2025-11-02,Mie Ayam Instan,Makanan Instan,14.0,4000,56000.0,244.0
2023-08-08,Telur Ayam,Sembako,15.0,30000,450000.0,78.0
2023-08-10,Coklat Batang,Snack,15.0,11000,165000.0,380.0
2023-11-29,Yogurt Botol,Produk Susu,9.0,10000,90000.0,237.0
2025-11-27,Minyak Goreng,Sembako,10.0,28000,280000.0,307.0
2024-04-29,Sereal Sarapan,Produk Susu,2.0,25000,50000.0,163.0
2025-03-06,Susu UHT,Produk Susu,4.0,9000,36000.0,394.0
2024-07-12,,Sembako,10.0,65000,650000.0,313.0
2024-02-07,Tepung Terigu,Sembako,13.0,14000,182000.0,516.0
2024-07-01,Kecap Manis,Sembako,1.0,15000,15000.0,537.0
2023-10-07,Minuman Isotonik,Minuman,8.0,8500,68000.0,596.0
2024-10-01,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,169.0
2025-09-20,Kopi Botol,Minuman,16.0,7000,112000.0,255.0
2023-10-12,Air Mineral,Minuman,4.0,4000,16000.0,70.0
2024-08-04,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,595.0
2025-07-10,Wafer Coklat,Snack,16.0,8000,128000.0,373.0
2025-02-05,Teh Botol,Minuman,6.0,5000,30000.0,377.0
2025-12-14,Minuman Isotonik,Minuman,15.0,8500,127500.0,373.0
2024-12-12,Kacang Panggang,Snack,12.0,10000,120000.0,270.0
2023-07-29,Biskuit Coklat,Snack,3.0,9000,27000.0,337.0
2023-12-04,Ramen Pedas,Makanan Instan,5.0,7000,35000.0,77.0
2024-05-20,Saus Sambal,Sembako,8.0,13000,104000.0,136.0
2025-02-06,Keju Slice,Produk Susu,15.0,18000,270000.0,231.0
2023-09-05,Beras Premium,Sembako,9.0,75000,675000.0,569.0
2023-10-09,Beras Medium,Sembako,8.0,65000,520000.0,319.0
2025-09-23,Keju Slice,Produk Susu,8.0,18000,144000.0,186.0
2023-08-04,Wafer Coklat,Snack,14.0,8000,112000.0,182.0
2024-11-29,Tepung Terigu,Sembako,14.0,14000,196000.0,186.0
2024-04-03,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,521.0
2025-01-17,Minyak Goreng,Sembako,4.0,28000,112000.0,271.0
2024-12-13,Kopi Botol,Minuman,2.0,7000,,348.0
2024-08-16,Air Mineral,Minuman,12.0,4000,48000.0,442.0
2025-01-26,Indomie Soto,Makanan Instan,9.0,3500,31500.0,50.0
2025-12-11,Kopi Botol,Minuman,10.0,7000,70000.0,225.0
2025-02-07,Keripik Kentang,Snack,2.0,12000,24000.0,651.0
2025-10-22,Minyak Goreng,Sembako,9.0,28000,252000.0,474.0
2023-06-07,Minuman Isotonik,Minuman,14.0,8500,119000.0,437.0
2025-01-26,Tepung Terigu,Sembako,5.0,14000,70000.0,272.0
2023-09-13,Yogurt Botol,Produk Susu,15.0,10000,150000.0,329.0
2024-02-09,Air Mineral,Minuman,4.0,4000,16000.0,280.0
2025-08-14,Beras Medium,Sembako,8.0,65000,520000.0,471.0
2023-02-06,Susu Kental Manis,Produk Susu,10.0,12000,120000.0,107.0
2024-05-20,Tepung Terigu,Sembako,14.0,14000,196000.0,458.0
2023-05-26,Kopi Sachet,Minuman,9.0,2500,22500.0,616.0
2025-12-27,Indomie Goreng,Makanan Instan,13.0,3500,45500.0,484.0
2023-07-18,Ramen Pedas,Makanan Instan,11.0,7000,77000.0,197.0
2024-05-10,Wafer Coklat,Snack,9.0,8000,72000.0,206.0
2023-02-07,Roti Tawar,Snack,,15000,,
2025-04-09,Wafer Coklat,Snack,18.0,8000,144000.0,563.0
2025-07-26,Saus Sambal,Sembako,6.0,13000,78000.0,308.0
2023-09-22,Air Mineral,Minuman,3.0,4000,12000.0,427.0
2025-06-12,Minyak Goreng,Sembako,8.0,28000,224000.0,466.0
2024-09-24,Jus Kotak,Minuman,4.0,7000,28000.0,451.0
2024-03-18,,Sembako,17.0,75000,1275000.0,554.0
2025-03-26,Tepung Terigu,Sembako,8.0,14000,112000.0,81.0
2023-03-24,Indomie Soto,Makanan Instan,8.0,3500,28000.0,227.0
2025-12-27,Keju Slice,Produk Susu,8.0,18000,144000.0,269.0
2024-06-08,Minuman Isotonik,Minuman,2.0,8500,17000.0,84.0
2023-08-17,Susu Kental Manis,Produk Susu,12.0,12000,144000.0,63.0
2025-08-25,Kecap Manis,Sembako,15.0,15000,225000.0,316.0
2023-04-09,Saus Sambal,Sembako,3.0,13000,39000.0,260.0
2023-02-26,Yogurt Botol,Produk Susu,15.0,10000,150000.0,307.0
2023-03-06,Air Mineral,Minuman,5.0,4000,20000.0,382.0
2025-09-23,Kecap Manis,Sembako,6.0,15000,90000.0,352.0
2025-07-15,Susu UHT,Produk Susu,16.0,9000,144000.0,324.0
2023-04-04,Sereal Sarapan,Produk Susu,13.0,25000,325000.0,114.0
2024-07-09,,Produk Susu,,9000,,114.0
2025-08-12,Susu UHT,Produk Susu,12.0,9000,108000.0,477.0
2025-08-04,Beras Premium,Sembako,18.0,75000,1350000.0,369.0
2024-03-27,Susu UHT,Produk Susu,3.0,9000,27000.0,395.0
2024-10-16,Susu Kental Manis,Produk Susu,14.0,12000,168000.0,177.0
2024-04-23,Mie Ayam Instan,Makanan Instan,16.0,4000,64000.0,224.0
2024-03-10,Biskuit Coklat,Snack,10.0,9000,90000.0,398.0
2025-06-04,Jus Kotak,Minuman,18.0,7000,126000.0,299.0
2025-10-26,Kacang Panggang,Snack,18.0,10000,180000.0,203.0
2023-03-21,Kopi Botol,Minuman,14.0,7000,98000.0,626.0
2023-08-16,Gula Pasir,Sembako,4.0,16000,64000.0,367.0
2025-01-06,Wafer Coklat,Snack,14.0,8000,112000.0,192.0
2025-06-01,Biskuit Coklat,Snack,8.0,9000,72000.0,439.0
2024-07-23,Saus Sambal,Sembako,12.0,13000,156000.0,105.0
2024-03-09,Minyak Goreng,Sembako,6.0,28000,168000.0,485.0
2025-05-21,Saus Sambal,Sembako,,13000,156000.0,
2025-08-26,Kecap Manis,Sembako,8.0,15000,120000.0,651.0
2025-04-07,Keripik Kentang,Snack,4.0,12000,48000.0,125.0
2025-12-28,Kopi Botol,Minuman,10.0,7000,,
2023-06-18,Air Mineral,Minuman,3.0,4000,12000.0,617.0
2025-10-03,Kopi Botol,Minuman,4.0,7000,28000.0,540.0
2023-12-18,Mie Ayam Instan,Makanan Instan,2.0,4000,8000.0,169.0
2023-10-02,Susu Kental Manis,Produk Susu,5.0,12000,60000.0,
2024-05-20,Susu Kental Manis,Produk Susu,5.0,12000,60000.0,474.0
2023-06-14,Kopi Botol,Minuman,14.0,7000,98000.0,205.0
2024-02-13,Indomie Soto,Makanan Instan,5.0,3500,17500.0,437.0
2024-09-14,Teh Botol,Minuman,10.0,5000,50000.0,106.0
2024-11-13,Roti Tawar,Snack,14.0,15000,210000.0,344.0
2023-02-13,Ramen Pedas,Makanan Instan,14.0,7000,98000.0,151.0
2023-01-31,Beras Medium,Sembako,7.0,65000,455000.0,345.0
2024-05-17,Coklat Batang,Snack,3.0,11000,33000.0,178.0
2023-05-10,Kopi Sachet,Minuman,11.0,2500,27500.0,187.0
2025-12-05,Minyak Goreng,Sembako,14.0,28000,392000.0,452.0
2023-11-04,Kacang Panggang,Snack,7.0,10000,70000.0,254.0
2024-01-05,Keripik Kentang,Snack,12.0,12000,144000.0,254.0
2023-10-14,Air Mineral,Minuman,12.0,4000,48000.0,182.0
2025-06-15,Roti Tawar,Snack,12.0,15000,180000.0,353.0
2023-06-22,Beras Premium,Sembako,5.0,75000,375000.0,319.0
2025-06-23,Kecap Manis,Sembako,15.0,15000,225000.0,337.0
2024-10-21,Indomie Goreng,Makanan Instan,8.0,3500,28000.0,474.0
2025-08-29,Roti Tawar,Snack,9.0,15000,135000.0,129.0
2023-04-25,Kacang Panggang,Snack,9.0,10000,90000.0,216.0
2023-06-28,Roti Tawar,Snack,4.0,15000,60000.0,309.0
2023-03-06,Jus Kotak,Minuman,3.0,7000,21000.0,267.0
2025-12-02,Kecap Manis,Sembako,5.0,15000,75000.0,132.0
2023-10-31,Beras Premium,Sembako,9.0,75000,675000.0,320.0
2023-11-17,Jus Kotak,Minuman,11.0,7000,77000.0,270.0
2024-11-09,,Produk Susu,7.0,12000,,114.0
2025-01-30,Teh Botol,Minuman,4.0,5000,20000.0,282.0
2024-11-24,Coklat Batang,Snack,13.0,11000,143000.0,461.0
2025-04-03,Kacang Panggang,Snack,7.0,10000,70000.0,375.0
2024-09-03,Air Mineral,Minuman,5.0,4000,20000.0,125.0
2023-01-28,Beras Premium,Sembako,3.0,75000,225000.0,464.0
2025-07-09,Wafer Coklat,Snack,12.0,8000,96000.0,510.0
2023-04-04,Kacang Panggang,Snack,10.0,10000,100000.0,193.0
2023-11-27,Tepung Terigu,Sembako,12.0,14000,168000.0,636.0
2024-09-02,Indomie Soto,Makanan Instan,7.0,3500,24500.0,121.0
2023-11-26,Biskuit Coklat,Snack,3.0,9000,27000.0,316.0
2025-06-06,Kecap Manis,Sembako,4.0,15000,60000.0,283.0
2024-08-02,Telur Ayam,Sembako,13.0,30000,390000.0,243.0
2025-01-09,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,68.0
2023-05-02,Keju Slice,Produk Susu,10.0,18000,180000.0,352.0
2025-11-28,Beras Premium,Sembako,7.0,75000,525000.0,251.0
2024-11-13,Gula Pasir,Sembako,13.0,16000,208000.0,207.0
2023-01-15,Indomie Goreng,Makanan Instan,7.0,3500,24500.0,432.0
2025-03-19,Beras Medium,Sembako,14.0,65000,910000.0,227.0
2023-08-17,Roti Tawar,Snack,2.0,15000,30000.0,169.0
2024-08-13,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,657.0
2025-09-21,Susu Kental Manis,Produk Susu,14.0,12000,168000.0,413.0
2025-09-01,Keju Slice,Produk Susu,14.0,18000,252000.0,395.0
2024-05-10,Susu Kental Manis,Produk Susu,10.0,12000,120000.0,303.0
2023-10-08,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,190.0
2025-10-04,Susu Kental Manis,Produk Susu,11.0,12000,132000.0,231.0
2024-01-17,Saus Sambal,Sembako,8.0,13000,104000.0,252.0
2024-01-04,Susu UHT,Produk Susu,7.0,9000,63000.0,151.0
2023-09-07,Kacang Panggang,Snack,7.0,10000,70000.0,293.0
2024-01-28,Roti Tawar,Snack,5.0,15000,75000.0,164.0
2023-03-28,Kopi Botol,Minuman,7.0,7000,49000.0,476.0
2023-09-19,Air Mineral,Minuman,5.0,4000,20000.0,290.0
2023-12-22,Sereal Sarapan,Produk Susu,9.0,25000,225000.0,245.0
2025-01-02,Roti Tawar,Snack,11.0,15000,165000.0,229.0
2024-11-26,Wafer Coklat,Snack,10.0,8000,80000.0,238.0
2023-09-10,Susu UHT,Produk Susu,12.0,9000,108000.0,74.0
2024-03-24,Susu Kental Manis,Produk Susu,5.0,12000,60000.0,528.0
2024-10-20,Kacang Panggang,Snack,6.0,10000,60000.0,230.0
2024-09-01,Kopi Sachet,Minuman,11.0,2500,27500.0,332.0
2024-04-20,Kopi Botol,Minuman,16.0,7000,112000.0,290.0
2024-05-01,Roti Tawar,Snack,3.0,15000,45000.0,177.0
2024-04-30,Tepung Terigu,Sembako,6.0,14000,84000.0,226.0
2025-07-18,Air Mineral,Minuman,13.0,4000,52000.0,630.0
2025-03-25,Keripik Kentang,Snack,9.0,12000,108000.0,243.0
2024-06-13,Susu Kental Manis,Produk Susu,14.0,12000,168000.0,82.0
2025-04-12,Coklat Batang,Snack,6.0,11000,66000.0,204.0
2024-08-10,Tepung Terigu,Sembako,11.0,14000,154000.0,493.0
2023-01-15,Keju Slice,Produk Susu,9.0,18000,162000.0,168.0
2025-03-14,Tepung Terigu,Sembako,6.0,14000,84000.0,194.0
2025-11-11,Keripik Kentang,Snack,5.0,12000,60000.0,333.0
2023-05-23,Roti Tawar,Snack,1.0,15000,15000.0,557.0
2023-07-27,Saus Sambal,Sembako,6.0,13000,78000.0,319.0
2024-07-28,Indomie Soto,Makanan Instan,10.0,3500,35000.0,97.0
2025-06-07,Gula Pasir,Sembako,14.0,16000,224000.0,146.0
2024-11-16,Minyak Goreng,Sembako,4.0,28000,112000.0,158.0
2025-09-15,Kopi Sachet,Minuman,7.0,2500,17500.0,178.0
2025-08-01,Kacang Panggang,Snack,16.0,10000,160000.0,533.0
2025-10-05,Mie Ayam Instan,Makanan Instan,11.0,4000,44000.0,492.0
2024-11-18,Wafer Coklat,Snack,9.0,8000,72000.0,285.0
2024-08-27,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,80.0
2023-10-14,Kacang Panggang,Snack,12.0,10000,120000.0,69.0
2023-05-09,Keju Slice,Produk Susu,10.0,18000,180000.0,382.0
2023-12-24,Telur Ayam,Sembako,7.0,30000,210000.0,313.0
2025-12-07,Saus Sambal,Sembako,,13000,208000.0,495.0
2025-04-03,Susu Kental Manis,Produk Susu,4.0,12000,48000.0,206.0
2024-02-25,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,421.0
2025-12-11,Susu UHT,Produk Susu,5.0,9000,45000.0,103.0
2025-04-07,Keju Slice,Produk Susu,14.0,18000,252000.0,258.0
2025-09-01,Mie Ayam Instan,Makanan Instan,5.0,4000,20000.0,96.0
2023-08-29,Minuman Isotonik,Minuman,4.0,8500,34000.0,334.0
2025-01-15,Teh Botol,Minuman,4.0,5000,20000.0,259.0
2023-07-18,Wafer Coklat,Snack,1.0,8000,8000.0,111.0
2023-10-22,Roti Tawar,Snack,5.0,15000,75000.0,374.0
2024-07-26,Kopi Sachet,Minuman,17.0,2500,42500.0,570.0
2025-03-07,Telur Ayam,Sembako,9.0,30000,270000.0,454.0
2024-01-11,Coklat Batang,Snack,14.0,11000,154000.0,224.0
2023-08-18,Mie Ayam Instan,Makanan Instan,1.0,4000,4000.0,109.0
2025-04-11,Minuman Isotonik,Minuman,9.0,8500,76500.0,168.0
2024-03-14,Biskuit Coklat,Snack,9.0,9000,81000.0,232.0
2025-11-21,Kopi Botol,Minuman,11.0,7000,77000.0,141.0
2024-12-24,Susu Kental Manis,Produk Susu,11.0,12000,132000.0,675.0
2024-01-25,Minyak Goreng,Sembako,12.0,28000,336000.0,185.0
2025-08-13,Minuman Isotonik,Minuman,11.0,8500,93500.0,281.0
2024-02-23,Beras Premium,Sembako,11.0,75000,825000.0,522.0
2025-04-22,Jus Kotak,Minuman,2.0,7000,14000.0,72.0
2023-04-01,Minyak Goreng,Sembako,4.0,28000,112000.0,75.0
2025-10-20,Sereal Sarapan,Produk Susu,4.0,25000,100000.0,354.0
2024-11-02,Ramen Pedas,Makanan Instan,11.0,7000,77000.0,460.0
2023-10-23,Wafer Coklat,Snack,5.0,8000,40000.0,55.0
2024-08-14,Indomie Goreng,Makanan Instan,16.0,3500,56000.0,88.0
2023-03-02,Coklat Batang,Snack,13.0,11000,143000.0,377.0
2023-10-11,Sereal Sarapan,Produk Susu,9.0,25000,225000.0,473.0
2023-06-13,Kopi Botol,Minuman,3.0,7000,21000.0,260.0
2023-03-19,Indomie Soto,Makanan Instan,10.0,3500,35000.0,287.0
2023-06-25,Coklat Batang,Snack,2.0,11000,22000.0,395.0
2024-09-19,Minuman Isotonik,Minuman,11.0,8500,93500.0,63.0
2025-02-07,Telur Ayam,Sembako,9.0,30000,270000.0,290.0
2023-12-06,Telur Ayam,Sembako,2.0,30000,60000.0,578.0
2024-10-12,Minyak Goreng,Sembako,9.0,28000,252000.0,570.0
2024-12-31,Minyak Goreng,Sembako,9.0,28000,252000.0,670.0
2024-10-17,Kecap Manis,Sembako,3.0,15000,45000.0,319.0
2025-11-07,Minyak Goreng,Sembako,10.0,28000,280000.0,560.0
2024-12-20,Tepung Terigu,Sembako,13.0,14000,182000.0,623.0
2023-03-28,Beras Medium,Sembako,12.0,65000,780000.0,311.0
2023-01-20,Roti Tawar,Snack,5.0,15000,75000.0,134.0
2025-07-26,Mie Ayam Instan,Makanan Instan,4.0,4000,16000.0,
2024-01-07,Keju Slice,Produk Susu,6.0,18000,108000.0,285.0
2024-06-18,Teh Celup,Minuman,8.0,8000,64000.0,512.0
2025-02-03,Kacang Panggang,Snack,3.0,10000,30000.0,659.0
2025-03-31,Biskuit Coklat,Snack,11.0,9000,99000.0,326.0
2023-12-01,Ramen Pedas,Makanan Instan,,7000,7000.0,253.0
2025-12-24,Keju Slice,Produk Susu,13.0,18000,234000.0,51.0
2025-10-21,Yogurt Botol,Produk Susu,12.0,10000,120000.0,136.0
2024-03-09,Indomie Soto,Makanan Instan,14.0,3500,49000.0,277.0
2025-10-27,Jus Kotak,Minuman,9.0,7000,63000.0,399.0
2024-05-17,Yogurt Botol,Produk Susu,8.0,10000,80000.0,108.0
2023-12-26,Kopi Sachet,Minuman,11.0,2500,27500.0,377.0
2024-11-06,Minyak Goreng,Sembako,5.0,28000,140000.0,180.0
2025-06-12,Biskuit Coklat,Snack,17.0,9000,153000.0,56.0
2023-04-02,Kacang Panggang,Snack,4.0,10000,40000.0,81.0
2024-09-23,Susu UHT,Produk Susu,8.0,9000,72000.0,149.0
2023-07-30,Beras Premium,Sembako,12.0,75000,900000.0,441.0
2025-07-21,Ramen Pedas,Makanan Instan,14.0,7000,98000.0,198.0
2023-07-06,Minyak Goreng,Sembako,14.0,28000,392000.0,374.0
2023-05-27,Roti Tawar,Snack,10.0,15000,150000.0,547.0
2024-11-21,Keju Slice,Produk Susu,9.0,18000,162000.0,177.0
2025-07-01,Yogurt Botol,Produk Susu,9.0,10000,90000.0,500.0
2024-03-01,Jus Kotak,Minuman,1.0,7000,7000.0,171.0
2025-12-06,Roti Tawar,Snack,17.0,15000,255000.0,180.0
2024-07-04,Jus Kotak,Minuman,4.0,7000,28000.0,114.0
2025-05-21,Beras Premium,Sembako,,75000,,
2024-08-11,Coklat Batang,Snack,9.0,11000,99000.0,314.0
2023-08-05,Keju Slice,Produk Susu,10.0,18000,180000.0,124.0
2024-07-12,Indomie Soto,Makanan Instan,14.0,3500,49000.0,395.0
2025-08-30,Jus Kotak,Minuman,12.0,7000,84000.0,427.0
2025-11-17,Keju Slice,Produk Susu,11.0,18000,198000.0,331.0
2025-10-17,Mie Ayam Instan,Makanan Instan,11.0,4000,44000.0,618.0
2025-09-12,Air Mineral,Minuman,8.0,4000,32000.0,575.0
2024-06-26,Keju Slice,Produk Susu,6.0,18000,108000.0,263.0
2024-07-23,Susu UHT,Produk Susu,14.0,9000,126000.0,480.0
2023-06-06,Saus Sambal,Sembako,12.0,13000,156000.0,201.0
2024-05-14,Minuman Isotonik,Minuman,12.0,8500,102000.0,273.0
2024-03-06,,Sembako,9.0,30000,270000.0,
2023-12-12,Susu Kental Manis,Produk Susu,1.0,12000,12000.0,56.0
2024-10-15,Biskuit Coklat,Snack,12.0,9000,108000.0,72.0
2025-08-17,Yogurt Botol,Produk Susu,15.0,10000,150000.0,415.0
2025-09-13,Tepung Terigu,Sembako,5.0,14000,70000.0,152.0
2023-05-12,Kecap Manis,Sembako,1.0,15000,15000.0,532.0
2023-06-07,Air Mineral,Minuman,6.0,4000,24000.0,354.0
2024-11-20,Minyak Goreng,Sembako,2.0,28000,56000.0,412.0
2024-05-07,Minuman Isotonik,Minuman,11.0,8500,93500.0,492.0
2023-06-22,Tepung Terigu,Sembako,4.0,14000,56000.0,406.0
2023-09-19,Keju Slice,Produk Susu,1.0,18000,18000.0,213.0
2025-01-31,Susu Kental Manis,Produk Susu,2.0,12000,24000.0,56.0
2023-11-12,Mie Ayam Instan,Makanan Instan,10.0,4000,40000.0,564.0
2025-09-14,Roti Tawar,Snack,5.0,15000,75000.0,251.0
2025-08-07,Sereal Sarapan,Produk Susu,18.0,25000,450000.0,289.0
2025-10-15,Keju Slice,Produk Susu,9.0,18000,162000.0,157.0
2023-09-02,Keripik Kentang,Snack,11.0,12000,132000.0,664.0
2023-11-27,Biskuit Coklat,Snack,11.0,9000,99000.0,319.0
2023-02-09,Air Mineral,Minuman,12.0,4000,48000.0,545.0
2025-02-11,Keju Slice,Produk Susu,10.0,18000,180000.0,226.0
2025-12-26,Air Mineral,Minuman,15.0,4000,60000.0,207.0
2023-05-13,Indomie Goreng,Makanan Instan,4.0,3500,14000.0,331.0
2025-02-07,Roti Tawar,Snack,9.0,15000,135000.0,591.0
2024-10-05,Tepung Terigu,Sembako,3.0,14000,42000.0,383.0
2023-08-06,Ramen Pedas,Makanan Instan,8.0,7000,56000.0,421.0
2024-07-30,Air Mineral,Minuman,5.0,4000,20000.0,237.0
2024-01-02,Kopi Botol,Minuman,9.0,7000,63000.0,359.0
2024-05-08,Coklat Batang,Snack,9.0,11000,99000.0,290.0
2024-08-29,Kopi Sachet,Minuman,13.0,2500,32500.0,343.0
2024-01-02,Indomie Soto,Makanan Instan,15.0,3500,52500.0,365.0
2024-08-21,Saus Sambal,Sembako,12.0,13000,156000.0,637.0
2024-01-12,Minyak Goreng,Sembako,1.0,28000,28000.0,361.0
2023-10-21,Air Mineral,Minuman,4.0,4000,16000.0,515.0
2024-07-31,,Makanan Instan,,7000,42000.0,145.0
2023-04-29,Gula Pasir,Sembako,4.0,16000,64000.0,367.0
2023-07-01,Minyak Goreng,Sembako,9.0,28000,252000.0,152.0
2025-08-01,Susu Kental Manis,Produk Susu,16.0,12000,192000.0,420.0
2024-06-03,Wafer Coklat,Snack,7.0,8000,56000.0,459.0
2025-08-20,Beras Premium,Sembako,5.0,75000,375000.0,132.0
2025-10-08,Biskuit Coklat,Snack,4.0,9000,36000.0,385.0
2023-01-20,,Produk Susu,,18000,54000.0,194.0
2024-10-21,Jus Kotak,Minuman,13.0,7000,91000.0,360.0
2023-08-19,Mie Ayam Instan,Makanan Instan,8.0,4000,32000.0,51.0
2025-11-17,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,325.0
2024-03-22,Coklat Batang,Snack,10.0,11000,110000.0,321.0
2024-03-24,Keripik Kentang,Snack,2.0,12000,24000.0,591.0
2025-10-10,Ramen Pedas,Makanan Instan,13.0,7000,91000.0,530.0
2023-08-10,,Sembako,8.0,30000,240000.0,330.0
2023-07-17,Teh Celup,Minuman,8.0,8000,64000.0,532.0
2024-01-31,Minyak Goreng,Sembako,11.0,28000,308000.0,491.0
2025-12-11,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,120.0
2024-11-04,Wafer Coklat,Snack,10.0,8000,80000.0,299.0
2025-01-02,Saus Sambal,Sembako,6.0,13000,78000.0,587.0
2025-07-18,Indomie Goreng,Makanan Instan,3.0,3500,10500.0,149.0
2023-09-21,Keju Slice,Produk Susu,13.0,18000,234000.0,163.0
2024-05-14,Gula Pasir,Sembako,12.0,16000,192000.0,194.0
2025-08-28,Jus Kotak,Minuman,4.0,7000,28000.0,306.0
2023-08-09,Indomie Soto,Makanan Instan,10.0,3500,35000.0,478.0
2024-04-28,Tepung Terigu,Sembako,7.0,14000,98000.0,486.0
2023-10-29,Kacang Panggang,Snack,13.0,10000,130000.0,351.0
2024-01-31,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,587.0
2025-11-05,Coklat Batang,Snack,9.0,11000,99000.0,195.0
2025-09-20,Susu UHT,Produk Susu,3.0,9000,27000.0,212.0
2024-05-28,Kacang Panggang,Snack,3.0,10000,30000.0,671.0
2025-10-27,Keripik Kentang,Snack,6.0,12000,72000.0,91.0
2024-05-10,Yogurt Botol,Produk Susu,13.0,10000,130000.0,148.0
2025-03-25,Keju Slice,Produk Susu,12.0,18000,216000.0,274.0
2025-02-15,Indomie Goreng,Makanan Instan,5.0,3500,17500.0,67.0
2023-10-15,Beras Premium,Sembako,12.0,75000,900000.0,279.0
2024-03-27,Indomie Soto,Makanan Instan,9.0,3500,31500.0,267.0
2024-08-21,Keripik Kentang,Snack,15.0,12000,180000.0,52.0
2023-06-16,Ramen Pedas,Makanan Instan,7.0,7000,49000.0,374.0
2025-07-29,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,629.0
2023-02-17,Coklat Batang,Snack,3.0,11000,33000.0,459.0
2023-04-16,Wafer Coklat,Snack,,8000,,609.0
2023-08-31,Kacang Panggang,Snack,9.0,10000,90000.0,662.0
2023-10-24,Coklat Batang,Snack,11.0,11000,121000.0,73.0
2025-11-26,Indomie Goreng,Makanan Instan,11.0,3500,38500.0,183.0
2023-07-22,,Sembako,14.0,15000,210000.0,
2025-05-31,Indomie Soto,Makanan Instan,16.0,3500,56000.0,184.0
2023-04-11,Ramen Pedas,Makanan Instan,11.0,7000,77000.0,76.0
2024-02-04,Kecap Manis,Sembako,14.0,15000,210000.0,724.0
2024-08-10,Kopi Botol,Minuman,8.0,7000,56000.0,482.0
2025-04-15,Air Mineral,Minuman,6.0,4000,24000.0,497.0
2023-10-10,,Produk Susu,,9000,126000.0,217.0
2025-03-16,Minyak Goreng,Sembako,15.0,28000,420000.0,296.0
2023-04-26,Teh Botol,Minuman,9.0,5000,45000.0,415.0
2024-09-24,Kopi Sachet,Minuman,11.0,2500,27500.0,335.0
2025-02-15,Kopi Botol,Minuman,12.0,7000,84000.0,380.0
2025-07-25,Beras Medium,Sembako,14.0,65000,910000.0,163.0
2025-01-03,Yogurt Botol,Produk Susu,16.0,10000,160000.0,614.0
2024-01-21,Kecap Manis,Sembako,8.0,15000,120000.0,513.0
2025-07-01,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,288.0
2024-06-07,Sereal Sarapan,Produk Susu,6.0,25000,150000.0,58.0
2025-04-28,Yogurt Botol,Produk Susu,17.0,10000,170000.0,283.0
2024-09-03,Biskuit Coklat,Snack,6.0,9000,54000.0,210.0
2024-01-21,Susu Kental Manis,Produk Susu,14.0,12000,,
2025-09-26,Ramen Pedas,Makanan Instan,13.0,7000,91000.0,205.0
2024-08-13,Air Mineral,Minuman,3.0,4000,12000.0,110.0
2024-12-07,Ramen Pedas,Makanan Instan,7.0,7000,49000.0,525.0
2024-01-10,Tepung Terigu,Sembako,14.0,14000,196000.0,232.0
2025-05-12,Coklat Batang,Snack,10.0,11000,110000.0,434.0
2023-01-31,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,255.0
2024-12-17,Biskuit Coklat,Snack,6.0,9000,54000.0,420.0
